          660   0.366151E-03   0.489778E-03   0.439412E-03   0.622826E-03   0.143507E-02   0.180008E-02   0.178769E-02   0.252484E-02
          665   0.380910E-03   0.508436E-03   0.450901E-03   0.602623E-03   0.173970E-02   0.203378E-02   0.210431E-02   0.253818E-02
          670   0.395105E-03   0.526235E-03   0.464102E-03   0.578497E-03   0.203951E-02   0.240995E-02   0.242939E-02   0.255490E-02
          675   0.408586E-03   0.542784E-03   0.478727E-03   0.550895E-03   0.231221E-02   0.275682E-02   0.272180E-02   0.256400E-02
          680   0.421195E-03   0.557922E-03   0.494314E-03   0.520501E-03   0.253356E-02   0.304441E-02   0.293641E-02   0.262854E-02
          685   0.432692E-03   0.571463E-03   0.510150E-03   0.488190E-03   0.268197E-02   0.324520E-02   0.306645E-02   0.271539E-02
          690   0.442488E-03   0.582939E-03   0.525239E-03   0.454937E-03   0.274446E-02   0.334156E-02   0.310102E-02   0.274552E-02
          695   0.449910E-03   0.591559E-03   0.538492E-03   0.421938E-03   0.272212E-02   0.333290E-02   0.302723E-02   0.273326E-02
          700   0.454095E-03   0.595982E-03   0.549116E-03   0.390406E-03   0.263214E-02   0.323882E-02   0.298223E-02   0.269808E-02
          705   0.454154E-03   0.595294E-03   0.556499E-03   0.361829E-03   0.250508E-02   0.309643E-02   0.292221E-02   0.265719E-02
          710   0.449436E-03   0.588525E-03   0.560393E-03   0.339070E-03   0.237641E-02   0.295033E-02   0.290541E-02   0.261882E-02
          715   0.439424E-03   0.575128E-03   0.560541E-03   0.329798E-03   0.227520E-02   0.286273E-02   0.287139E-02   0.257989E-02
          720   0.424094E-03   0.554843E-03   0.557524E-03   0.330455E-03   0.221387E-02   0.277148E-02   0.283484E-02   0.252813E-02
          725   0.403720E-03   0.528021E-03   0.552034E-03   0.334415E-03   0.218359E-02   0.274538E-02   0.277688E-02   0.244809E-02
          730   0.379136E-03   0.495965E-03   0.545173E-03   0.338618E-03   0.215722E-02   0.272330E-02   0.271356E-02   0.237546E-02
          735   0.351882E-03   0.460582E-03   0.537823E-03   0.341932E-03   0.209926E-02   0.265942E-02   0.264923E-02   0.230218E-02
          740   0.324609E-03   0.425491E-03   0.530589E-03   0.345106E-03   0.197890E-02   0.251334E-02   0.260558E-02   0.220000E-02
          745   0.299942E-03   0.393916E-03   0.523635E-03   0.349584E-03   0.178113E-02   0.226469E-02   0.257858E-02   0.206886E-02
          750   0.278961E-03   0.367177E-03   0.516137E-03   0.356206E-03   0.151154E-02   0.191995E-02   0.255701E-02   0.203789E-02
          755   0.260941E-03   0.344145E-03   0.506741E-03   0.364151E-03   0.143760E-02   0.181427E-02   0.254780E-02   0.203817E-02
          760   0.244021E-03   0.322233E-03   0.494790E-03   0.372897E-03   0.143799E-02   0.181461E-02   0.254385E-02   0.203831E-02
          765   0.228027E-03   0.300085E-03   0.480402E-03   0.381759E-03   0.143820E-02   0.181468E-02   0.254067E-02   0.203818E-02
          770   0.216844E-03   0.282441E-03   0.465514E-03   0.389240E-03   0.145038E-02   0.181448E-02   0.253593E-02   0.203781E-02
          775   0.214320E-03   0.277544E-03   0.452514E-03   0.394519E-03   0.167978E-02   0.207106E-02   0.253242E-02   0.203718E-02
          780   0.218023E-03   0.282068E-03   0.444335E-03   0.397108E-03   0.186659E-02   0.231566E-02   0.252701E-02   0.203638E-02
          785   0.223538E-03   0.289105E-03   0.440641E-03   0.397161E-03   0.201677E-02   0.251126E-02   0.252897E-02   0.203557E-02
          790   0.229110E-03   0.296206E-03   0.440529E-03   0.395789E-03   0.213380E-02   0.266248E-02   0.253524E-02   0.203483E-02
          795   0.233474E-03   0.301464E-03   0.442020E-03   0.392671E-03   0.221702E-02   0.276863E-02   0.254377E-02   0.203427E-02
          800   0.236439E-03   0.305025E-03   0.444083E-03   0.387689E-03   0.226382E-02   0.282658E-02   0.255755E-02   0.203383E-02
          805   0.237901E-03   0.306426E-03   0.446037E-03   0.381312E-03   0.227337E-02   0.283557E-02   0.258646E-02   0.203355E-02
          810   0.238528E-03   0.306558E-03   0.447866E-03   0.374024E-03   0.224948E-02   0.280094E-02   0.263527E-02   0.203342E-02
          815   0.239233E-03   0.306765E-03   0.449582E-03   0.366106E-03   0.220092E-02   0.273438E-02   0.268043E-02   0.203328E-02
          820   0.240907E-03   0.308255E-03   0.451521E-03   0.357826E-03   0.213910E-02   0.265088E-02   0.272136E-02   0.203309E-02
          825   0.244010E-03   0.311659E-03   0.454284E-03   0.349313E-03   0.207476E-02   0.256444E-02   0.275759E-02   0.203290E-02
          830   0.249022E-03   0.317474E-03   0.458971E-03   0.340569E-03   0.201524E-02   0.248458E-02   0.278918E-02   0.203265E-02
          835   0.257793E-03   0.328352E-03   0.466416E-03   0.331772E-03   0.196373E-02   0.241536E-02   0.281630E-02   0.203232E-02
          840   0.268022E-03   0.341467E-03   0.473590E-03   0.322722E-03   0.192013E-02   0.235656E-02   0.284331E-02   0.203199E-02
          845   0.278235E-03   0.354876E-03   0.479978E-03   0.313309E-03   0.188308E-02   0.230639E-02   0.287829E-02   0.203174E-02
          850   0.288555E-03   0.368589E-03   0.485243E-03   0.303709E-03   0.185167E-02   0.226361E-02   0.290898E-02   0.203142E-02
          855   0.298991E-03   0.382277E-03   0.489209E-03   0.294394E-03   0.197375E-02   0.257605E-02   0.293497E-02   0.226241E-02
          860   0.309313E-03   0.395952E-03   0.491460E-03   0.285150E-03   0.225825E-02   0.296214E-02   0.295721E-02   0.253073E-02
          865   0.319373E-03   0.409422E-03   0.491806E-03   0.275723E-03   0.257195E-02   0.338980E-02   0.297423E-02   0.283435E-02
          870   0.328994E-03   0.422288E-03   0.490074E-03   0.266374E-03   0.290357E-02   0.384456E-02   0.299252E-02   0.316678E-02
          875   0.337913E-03   0.434272E-03   0.486077E-03   0.257798E-03   0.323444E-02   0.430184E-02   0.300535E-02   0.351441E-02
          880   0.345776E-03   0.444840E-03   0.479703E-03   0.250843E-03   0.353844E-02   0.472642E-02   0.302496E-02   0.385552E-02
          885   0.352099E-03   0.453394E-03   0.470954E-03   0.247101E-03   0.378393E-02   0.507488E-02   0.309739E-02   0.415992E-02
          890   0.356629E-03   0.459232E-03   0.459943E-03   0.247286E-03   0.393884E-02   0.530218E-02   0.315448E-02   0.439137E-02
          895   0.358553E-03   0.461837E-03   0.446803E-03   0.250304E-03   0.397852E-02   0.537243E-02   0.308373E-02   0.451403E-02
          900   0.357364E-03   0.459897E-03   0.431766E-03   0.256405E-03   0.389415E-02   0.527103E-02   0.313911E-02   0.450172E-02
          905   0.352305E-03   0.452885E-03   0.415064E-03   0.271449E-03   0.369850E-02   0.501327E-02   0.328350E-02   0.434829E-02
          910   0.343530E-03   0.440661E-03   0.396923E-03   0.291111E-03   0.342527E-02   0.464430E-02   0.335648E-02   0.407423E-02
